Date,Time,Temperature,Humidity,Moisture,Luminance
2023-05-25,17:45:21,23.61,52.81,0.44,66.8615
2023-05-25,18:00:21,23.62,52.94,0.441,56.0952
2023-05-25,18:15:21,23.58,52.6,0.442,52.1262
2023-05-25,18:30:21,23.48,52.39,0.441,48.3865
2023-05-25,18:45:21,23.44,52.19,0.441,44.3234
2023-05-25,19:00:21,23.4,52.2,0.441,40.1133
2023-05-25,19:15:21,23.37,52.48,0.44,35.374
2023-05-25,19:30:21,23.26,52.86,0.438,31.1404
2023-05-25,19:45:21,23.21,53.27,0.441,27.0916
2023-05-25,20:45:21,22.95,52.49,0.44,6.6022
2023-05-25,21:45:21,22.83,52.76,0.442,0.2953
2023-05-25,22:45:21,22.61,52.89,0.441,0.0056
2023-05-25,23:45:21,22.32,55.52,0.439,0.0031
2023-05-26,0:45:21,22.11,56.22,0.441,0
2023-05-26,1:45:21,21.88,56.15,0.439,0.0022
2023-05-26,2:45:21,21.66,56.47,0.44,0.0046
2023-05-26,3:45:21,21.45,56.7,0.44,0.0031
2023-05-26,4:45:21,21.19,56.28,0.44,0.0266
2023-05-26,5:45:21,20.99,56.38,0.44,6.6673
2023-05-26,6:45:21,20.79,56.72,0.44,13.8239
2023-05-26,7:45:21,20.8,57.42,0.439,36.0665
2023-05-26,8:00:21,20.83,57.74,0.439,40.2704
2023-05-26,8:15:21,20.81,57.75,0.438,47.2987
2023-05-26,8:30:21,20.98,59.47,0.438,67.7092
2023-05-26,8:45:21,21.14,57.01,0.438,64.2352
2023-05-26,9:00:21,21.24,56.72,0.438,76.5562
2023-05-26,9:15:21,21.45,57.28,0.437,80.5892
2023-05-26,9:30:21,21.6,56.97,0.439,84.0349
2023-05-26,9:45:21,21.77,56.27,0.439,86.5895
2023-05-26,10:00:21,21.89,55.97,0.439,90.0899
2023-05-26,10:15:21,21.97,55.93,0.438,92.3454
2023-05-26,10:30:21,22.13,56.22,0.438,100.05
2023-05-26,10:45:21,22.2,55.62,0.438,106.76
2023-05-26,11:00:21,22.26,55.51,0.438,124.49
2023-05-26,11:15:21,22.39,56.66,0.438,152.91
2023-05-26,11:30:21,22.46,56.69,0.439,179.73
2023-05-26,11:45:21,22.57,56.66,0.438,164.24
2023-05-26,12:00:21,22.67,56.67,0.438,133.91
2023-05-26,12:15:21,22.72,56.62,0.44,106.29
2023-05-26,12:30:21,22.79,56.39,0.439,88.7645
2023-05-26,12:45:21,22.89,55.56,0.439,82.7021
2023-05-26,13:00:21,22.92,56.03,0.439,122.95
2023-05-26,13:15:21,23.02,55.79,0.439,171.95
2023-05-26,13:30:21,23.15,56.07,0.439,210.07
2023-05-26,13:45:21,23.21,55.79,0.438,308.28
2023-05-26,14:00:21,23.36,56.38,0.439,445.99
2023-05-26,14:15:21,23.53,56.43,0.438,72.9296
2023-05-26,14:30:21,23.57,56.45,0.44,71.2479
2023-05-26,14:45:21,23.56,55.99,0.441,70.7011
2023-05-26,15:00:21,23.64,55.67,0.441,70.854
2023-05-26,15:15:21,23.67,55.83,0.443,70.6717
2023-05-26,15:30:21,23.71,55.81,0.439,70.6482
2023-05-26,15:45:21,23.7,56.08,0.442,63.1218
2023-05-26,16:00:21,23.66,56.02,0.442,62.8043
2023-05-26,16:15:21,23.61,55.74,0.443,62.1516
2023-05-26,16:30:21,23.48,56.02,0.442,60.7639
2023-05-26,16:45:21,23.41,55.91,0.443,59.0469
2023-05-26,17:00:21,23.35,55.92,0.444,57.9827
2023-05-26,17:15:21,23.27,55.6,0.444,56.5597
2023-05-26,17:30:21,23.23,56.48,0.444,54.7369
2023-05-26,17:45:21,23.19,56.53,0.443,52.4613
2023-05-26,18:00:21,23.18,57.27,0.444,49.1568
2023-05-26,18:15:21,23.16,57.38,0.444,45.9228
2023-05-26,18:30:21,23.15,57.49,0.444,42.5006
2023-05-26,18:45:21,23.05,57.48,0.445,38.5198
2023-05-26,19:00:21,22.96,57.52,0.443,35.0448
2023-05-26,19:15:21,22.93,58.23,0.443,31.6932
2023-05-26,19:30:21,22.9,58.92,0.443,26.1248
2023-05-26,19:45:21,22.84,58.94,0.443,22.7155
2023-05-26,20:45:21,22.67,59.2,0.443,4.0648
2023-05-26,21:45:21,22.52,59.29,0.443,0.0758
2023-05-26,22:45:21,22.49,60.26,0.442,0.0025
2023-05-26,23:45:21,22.45,60.23,0.442,0.004
2023-05-27,0:45:21,22.34,60.05,0.442,0.0056
2023-05-27,1:45:21,22.22,60.58,0.441,0.0016
2023-05-27,2:45:21,22.1,60.66,0.442,0.0046
2023-05-27,3:45:21,21.94,60.52,0.442,0.0046
2023-05-27,4:45:21,21.78,60.31,0.441,0.0381
2023-05-27,5:45:21,21.67,60.12,0.441,9.9721
2023-05-27,6:45:21,21.51,59.75,0.441,52.1542
2023-05-27,7:45:21,21.47,59.54,0.441,37.9343
2023-05-27,8:00:21,21.45,59.57,0.441,54.5069
2023-05-27,8:15:21,21.41,59.57,0.441,84.8228
2023-05-27,8:30:21,21.44,59.49,0.44,85.6176
2023-05-27,8:45:21,21.44,59.68,0.441,101.91
2023-05-27,9:00:21,21.42,59.73,0.44,113.71
2023-05-27,9:15:21,21.43,59.9,0.439,114.14
2023-05-27,9:30:21,21.41,59.93,0.44,123.86
2023-05-27,9:45:21,21.43,60.13,0.439,126.85
2023-05-27,10:00:21,21.45,60.27,0.44,127.71
2023-05-27,10:15:21,21.46,60.28,0.44,143.61
2023-05-27,10:30:21,21.46,60.24,0.44,145.08
2023-05-27,10:45:21,21.46,60.29,0.439,156.96
2023-05-27,11:00:21,21.48,60.11,0.438,118.28
2023-05-27,11:15:21,21.52,60.32,0.438,159.51
2023-05-27,11:30:21,21.47,60.68,0.438,136.57
2023-05-27,11:45:21,21.52,60.85,0.439,151.56
2023-05-27,12:00:21,21.57,60.93,0.439,161.16
2023-05-27,12:15:21,21.61,61.36,0.437,174.87
2023-05-27,12:30:21,21.64,60.65,0.439,181.16
2023-05-27,12:45:21,21.74,60.86,0.439,113.38
2023-05-27,13:00:21,21.87,61.63,0.439,178.41
2023-05-27,13:15:21,21.83,61.45,0.438,200.63
2023-05-27,13:30:21,21.86,61.28,0.44,109.19
2023-05-27,13:45:21,21.9,61.6,0.439,132.79
2023-05-27,14:00:21,22.03,60.39,0.44,476.37
2023-05-27,14:15:21,22.12,58.34,0.438,65.8266
2023-05-27,14:30:21,22.11,58.99,0.439,61.9928
2023-05-27,14:45:21,22.15,61.11,0.44,58.847
2023-05-27,15:00:21,22.14,60.63,0.44,59.5938
2023-05-27,15:15:21,22.16,60.76,0.44,59.1116
2023-05-27,15:30:21,22.1,60.82,0.44,59.0764
2023-05-27,15:45:21,22.13,60.66,0.441,57.33
2023-05-27,16:00:21,22.11,60.1,0.441,58.5118
2023-05-27,16:15:21,22.09,60.21,0.441,57.5769
2023-05-27,16:30:21,22.11,59.78,0.44,57.5593
2023-05-27,16:45:21,22.09,59.98,0.441,56.789
2023-05-27,17:00:21,22.12,60.13,0.44,55.5366
2023-05-27,17:15:21,22.13,60.24,0.44,54.4252
2023-05-27,17:30:21,22.12,60.39,0.44,53.2022
2023-05-27,17:45:21,22.14,60.12,0.441,50.2034
2023-05-27,18:00:21,22.13,59.87,0.442,47.822
2023-05-27,18:15:21,22.14,59.64,0.441,56.348
2023-05-27,18:30:21,22.14,59.77,0.441,42.6594
2023-05-27,18:45:21,22.12,59.59,0.441,39.6782
2023-05-27,19:00:21,22.09,59.19,0.442,34.9742
2023-05-27,19:15:21,22.09,58.69,0.442,32.1577
2023-05-27,19:30:21,22.06,59.01,0.442,28.0828
2023-05-27,19:45:21,22.03,58.06,0.441,24.2055
2023-05-27,20:45:21,21.86,57.5,0.443,6.0239
2023-05-27,21:45:21,21.73,59.18,0.442,0.0299
2023-05-27,22:45:21,21.67,59.77,0.441,0.0016
2023-05-27,23:45:21,21.59,59.69,0.44,0.0031
2023-05-28,0:45:21,21.44,59.34,0.44,0.0016
2023-05-28,1:45:21,21.31,58.71,0.44,0.0046
2023-05-28,2:45:21,21.17,58.19,0.439,0.0046
2023-05-28,3:45:21,20.99,57.8,0.439,0.0031
2023-05-28,4:45:21,20.87,57.3,0.438,0.0793
2023-05-28,5:45:21,20.76,57.22,0.436,10.1838
2023-05-28,6:45:21,20.69,57.34,0.438,42.1595
2023-05-28,7:45:21,20.74,57.54,0.436,81.5542
2023-05-28,8:00:21,20.76,57.8,0.435,79.4789
2023-05-28,8:15:21,20.75,58.23,0.434,67.5501
2023-05-28,8:30:21,20.76,58.35,0.434,80.2509
2023-05-28,8:45:21,20.76,58.34,0.434,124.76
2023-05-28,9:00:21,20.79,58.46,0.434,91.7397
2023-05-28,9:15:21,20.73,57.31,0.435,85.9656
2023-05-28,9:30:21,20.72,56.77,0.435,111.97
2023-05-28,9:45:21,20.71,56.64,0.435,102.49
2023-05-28,10:00:21,20.71,56.76,0.435,82.9374
2023-05-28,10:15:21,20.69,56.71,0.434,141.74
2023-05-28,10:30:21,20.72,56.71,0.435,81.779
2023-05-28,10:45:21,20.73,56.92,0.435,152.85
2023-05-28,11:00:21,20.77,56.65,0.434,217.35
2023-05-28,11:15:21,20.78,57.18,0.434,200.88
2023-05-28,11:30:21,20.8,57.22,0.434,244.68
2023-05-28,11:45:21,20.79,57.37,0.435,227.19
2023-05-28,12:00:21,20.85,58.12,0.433,104.06
2023-05-28,12:15:21,20.86,58.05,0.434,123.96
2023-05-28,12:30:21,20.91,58.52,0.434,98.0901
2023-05-28,12:45:21,20.92,58.56,0.433,114.94
2023-05-28,13:00:21,21.07,58.87,0.433,193.46
2023-05-28,13:15:21,21.19,58.54,0.432,293.96
2023-05-28,13:30:21,21.4,58.08,0.432,139.39
2023-05-28,13:45:21,21.67,57.41,0.428,496.17
2023-05-28,14:00:21,21.78,56.07,0.43,609.36
2023-05-28,14:15:21,21.88,55.83,0.428,80.6442
2023-05-28,14:30:21,21.89,57.81,0.432,71.6007
2023-05-28,15:00:21,21.92,57.83,0.434,67.3671
2023-05-28,15:15:21,21.93,57.06,0.433,67.5318
2023-05-28,15:30:21,21.92,56.88,0.436,66.8556
2023-05-28,15:45:21,21.91,57.5,0.436,65.9677
2023-05-28,16:00:21,21.88,57.09,0.435,65.6855
2023-05-28,16:15:21,21.9,57.35,0.435,65.8501
2023-05-28,16:30:21,21.87,57.6,0.436,65.5561
2023-05-28,16:45:21,21.88,57.62,0.436,62.569
2023-05-28,17:00:21,21.84,57.38,0.437,62.7219
2023-05-28,17:15:21,21.81,57.21,0.438,60.711
2023-05-28,17:30:21,21.8,56.91,0.436,59.729
2023-05-28,17:45:21,21.81,56.79,0.437,58.4648
2023-05-28,18:00:21,21.77,56.58,0.436,56.3245
2023-05-28,18:15:21,21.78,56.36,0.436,53.0376
2023-05-28,18:30:21,21.73,56.42,0.437,48.2277
2023-05-28,18:45:21,21.7,56.03,0.437,44.5292
2023-05-28,19:00:21,21.68,55.43,0.437,42.1772
2023-05-28,19:15:21,21.68,55.22,0.437,37.1439
2023-05-28,19:30:21,21.64,55.49,0.438,31.3345
2023-05-28,19:45:21,21.62,55.42,0.437,26.1777
2023-05-28,20:45:21,21.44,56.29,0.436,7.0954
2023-05-28,21:45:21,21.28,56.29,0.436,0.0367
2023-05-28,22:45:21,21.14,57.18,0.434,0.0035
2023-05-28,23:45:21,20.99,57.5,0.435,0.0031
2023-05-29,0:45:21,20.88,57.66,0.435,0.0046
2023-05-29,1:45:21,20.76,57.43,0.434,0.0056
2023-05-29,2:45:21,20.64,56.62,0.434,0.0046
2023-05-29,3:45:21,20.47,56.11,0.433,0.0046
2023-05-29,4:45:21,20.37,55.2,0.432,0.0789
2023-05-29,5:45:21,20.23,54.98,0.432,7.5506
2023-05-29,6:45:21,20.16,54.61,0.431,16.0344
2023-05-29,7:45:21,20.47,54.33,0.428,39.8114
2023-05-29,8:00:21,20.52,53.67,0.43,45.1729
2023-05-29,8:15:21,20.57,54.04,0.428,51.266
2023-05-29,8:30:21,20.73,54.38,0.427,72.5066
2023-05-29,8:45:21,20.8,54.05,0.428,70.8201
2023-05-29,9:00:21,20.91,53.85,0.427,100.62
2023-05-29,9:15:21,20.95,53.81,0.428,76.8045
2023-05-29,9:30:21,21.03,53.72,0.427,156.1
2023-05-29,9:45:21,21.16,53.7,0.426,116.18
2023-05-29,10:00:21,21.28,53.37,0.425,118.78
2023-05-29,10:15:21,21.41,53.58,0.424,139.71
2023-05-29,10:30:21,21.57,53.42,0.425,119.02
2023-05-29,10:45:21,21.68,53.25,0.425,100.62
2023-05-29,11:00:21,21.73,53.29,0.425,66.1323
2023-05-29,11:15:21,21.8,53.02,0.424,53.2493
2023-05-29,11:30:21,21.85,52.69,0.426,77.0574
2023-05-29,11:45:21,21.88,53.88,0.426,108.37
2023-05-29,12:00:21,21.88,54.55,0.425,139.8
2023-05-29,12:15:21,21.88,54.85,0.427,181.7
2023-05-29,12:30:21,21.85,55.17,0.427,187.34
2023-05-29,12:45:21,21.83,55.11,0.427,128.78
2023-05-29,13:00:21,21.89,55.52,0.427,122.26
2023-05-29,13:15:21,21.9,55.78,0.427,312.76
2023-05-29,13:30:21,22.03,56.03,0.427,343.85
2023-05-29,13:45:21,22.1,56.13,0.427,456.41
2023-05-29,14:00:21,22.19,53.38,0.426,580.33
2023-05-29,14:15:21,22.23,52.17,0.427,78.8919
2023-05-29,14:30:21,22.14,54.54,0.427,83.102
2023-05-29,14:45:21,22.18,57.66,0.427,80.9147
2023-05-29,15:00:21,22.3,56.25,0.428,77.9453
2023-05-29,15:15:21,22.34,54.53,0.427,77.5925
2023-05-29,15:30:21,22.43,56.34,0.427,76.487
2023-05-29,15:45:21,22.5,55.62,0.426,76.6399
2023-05-29,16:00:21,22.6,55.45,0.428,76.2812
2023-05-29,16:15:21,22.65,54.86,0.428,65.3385
2023-05-29,16:30:21,22.68,54.26,0.427,65.6737
2023-05-29,16:45:21,22.68,53.94,0.427,64.7564
2023-05-29,17:00:21,22.71,53.64,0.428,66.0383
2023-05-29,17:15:21,22.79,54.47,0.428,78.351
2023-05-29,17:30:21,22.85,53.76,0.428,89.1937
2023-05-29,17:45:21,22.87,53.92,0.429,72.03
2023-05-29,18:00:21,22.81,52.24,0.429,69.6721
2023-05-29,18:15:21,22.83,51.48,0.428,59.8937
2023-05-29,18:30:21,22.76,51.43,0.428,67.9728
2023-05-29,18:45:21,22.75,51.93,0.429,65.6149
2023-05-29,19:00:21,22.75,52.28,0.428,45.8757
2023-05-29,19:15:21,22.71,52.56,0.429,36.0209
2023-05-29,19:30:21,22.68,52.1,0.43,31.0056
2023-05-29,19:45:21,22.63,51.97,0.428,26.2151
2023-05-29,20:45:21,22.17,51.69,0.43,6.9163
2023-05-29,21:45:21,22.24,52.94,0.427,9.6204
2023-05-29,22:45:21,22.19,52.28,0.426,0.0031
2023-05-29,23:45:21,21.9,53.59,0.414,0.0065
2023-05-30,0:45:21,21.6,53.79,0.412,0.0025
2023-05-30,1:45:21,21.31,53.86,0.413,0.0035
2023-05-30,2:45:21,21.11,54.22,0.411,0.005
2023-05-30,3:45:21,20.9,54.4,0.409,0
2023-05-30,4:45:21,20.69,54.52,0.407,0.0657
2023-05-30,5:45:21,20.51,54.58,0.41,16.7435
2023-05-30,6:45:21,21.07,54.44,0.407,16.694
2023-05-30,7:45:21,21.2,52.95,0.406,59.6972
2023-05-30,8:00:21,21.24,52.81,0.404,43.7949
2023-05-30,8:15:21,21.18,50.7,0.406,48.6781
2023-05-30,8:30:21,21.14,49.7,0.405,121.55
2023-05-30,8:45:21,21.02,49.97,0.414,113.67
2023-05-30,9:00:21,20.9,49.4,0.414,39.1843
2023-05-30,9:15:21,20.76,49.22,0.414,61.2931
2023-05-30,9:30:21,20.67,49.58,0.416,156.26
2023-05-30,9:45:21,20.62,50.14,0.415,111.38
2023-05-30,10:15:21,20.46,50.02,0.416,104.41
2023-05-30,10:30:21,20.4,50.04,0.416,105.26
2023-05-30,10:45:21,20.35,50.18,0.416,111.9
2023-05-30,11:00:21,20.29,50.51,0.415,141.46
2023-05-30,11:15:21,20.26,50.74,0.416,140.95
2023-05-30,11:30:21,20.28,50.93,0.414,143.98
2023-05-30,11:45:21,20.25,51.52,0.413,241.58
2023-05-30,12:00:21,20.29,52.14,0.413,190.84
2023-05-30,12:15:21,20.28,52.56,0.414,125.23
2023-05-30,12:30:21,20.41,52.7,0.412,104.09
2023-05-30,12:45:21,20.55,52.37,0.411,184.03
2023-05-30,13:00:21,20.66,52.09,0.41,160.48
2023-05-30,13:15:21,20.73,51.7,0.409,90.2462
2023-05-30,13:30:21,20.79,51.54,0.408,193.03
2023-05-30,13:45:21,20.96,51.6,0.408,420.02
2023-05-30,14:00:21,21.16,50.16,0.407,412.5
2023-05-30,14:15:21,21.2,48.87,0.408,91.1929
2023-05-30,14:30:21,21.24,49.33,0.408,85.4658
2023-05-30,14:45:21,21.25,48.13,0.408,90.2286
2023-05-30,15:00:21,21.21,48.1,0.409,84.2839
2023-05-30,15:15:21,21.17,48.95,0.408,85.7303
2023-05-30,15:30:21,21.14,49.19,0.409,101.58
2023-05-30,15:45:21,21.14,49.76,0.409,105.55
2023-05-30,16:00:21,21.05,49.7,0.41,108.2
2023-05-30,16:15:21,21.04,49.39,0.41,110
2023-05-30,16:30:21,21.15,48.86,0.41,116.78
2023-05-30,16:45:21,21.22,48.44,0.409,110.58
2023-05-30,17:00:21,21.4,48.66,0.408,105
2023-05-30,17:15:21,21.39,47.47,0.407,105.3
2023-05-30,17:30:21,21.36,47.58,0.408,99.6366
2023-05-30,17:45:21,21.46,47.99,0.407,113.67
2023-05-30,18:00:21,21.72,49.11,0.406,64.0626
2023-05-30,18:15:21,22,49.73,0.404,102.14
2023-05-30,18:30:21,22.19,50.43,0.404,84.2075
2023-05-30,18:45:21,22.34,50.77,0.401,66.4028
2023-05-30,19:00:21,22.53,50.92,0.402,64.1625
2023-05-30,19:15:21,22.57,50.64,0.403,54.9133
2023-05-30,19:30:21,22.32,49.36,0.404,62.7454
2023-05-30,19:45:21,22.15,49.59,0.405,40.131
2023-05-30,20:45:21,21.66,49.49,0.408,8.1891
2023-05-30,21:45:21,21.36,51.67,0.407,0.0547
2023-05-30,22:45:21,21.15,52.94,0.407,0.0056
2023-05-30,23:45:21,20.91,53.17,0.406,0.0031
2023-05-31,0:45:21,20.73,53.18,0.406,0.0031
2023-05-31,1:45:21,20.57,53.36,0.405,0.0016
2023-05-31,2:45:21,20.41,53.53,0.403,0.0031
2023-05-31,3:45:21,20.21,53.47,0.403,0.0046
2023-05-31,4:45:21,20.05,53.5,0.401,0.0898
2023-05-31,5:45:21,19.94,53.74,0.4,9.5211
2023-05-31,6:45:21,19.94,53.81,0.4,31.0703
2023-05-31,7:45:21,20.14,54.37,0.396,63.8928
2023-05-31,8:00:21,20.18,54.42,0.396,76.2373
2023-05-31,8:15:21,20.29,54.05,0.396,88.5403
2023-05-31,8:30:21,20.45,54.63,0.394,103.29
2023-05-31,8:45:21,20.55,52.72,0.394,107.15
2023-05-31,9:00:21,20.61,52.89,0.393,87.688
2023-05-31,9:15:21,20.62,51.35,0.393,112.51
2023-05-31,9:30:21,20.58,50.69,0.394,121.15
2023-05-31,9:45:21,20.53,50.32,0.393,145.9
2023-05-31,10:00:21,20.5,49.48,0.395,150.72
2023-05-31,10:15:21,20.46,49.95,0.394,125.74
2023-05-31,10:30:21,20.46,49.81,0.393,113.75
2023-05-31,10:45:21,20.46,49.69,0.393,169.03
2023-05-31,11:00:21,20.47,50.05,0.393,173.98
2023-05-31,11:15:21,20.46,49.79,0.394,153.88
2023-05-31,11:30:21,20.44,49.62,0.393,200.48
2023-05-31,11:45:21,20.45,49.85,0.393,193.87
2023-05-31,12:00:21,20.43,49.46,0.393,132.72
2023-05-31,12:15:21,20.53,49.93,0.393,209.65
2023-05-31,12:30:21,20.54,49.51,0.393,208.27
2023-05-31,12:45:21,20.57,49.28,0.392,125.04
2023-05-31,13:00:21,20.68,49.42,0.391,154.17
2023-05-31,13:15:21,20.82,48.92,0.391,193.26
2023-05-31,13:30:21,20.93,48.33,0.39,221.31
2023-05-31,13:45:21,21.07,48.92,0.391,316.42
2023-05-31,14:00:21,21.05,49.4,0.391,70.3189
2023-05-31,14:15:21,21.08,50.45,0.39,72.618
2023-05-31,14:30:21,21.13,50.62,0.391,96.9965
2023-05-31,14:45:21,21.21,50.83,0.391,142.78
2023-05-31,15:00:21,21.47,51.36,0.39,171.51
2023-05-31,15:15:21,21.39,51.3,0.39,205.14
2023-05-31,15:30:21,21.65,51.09,0.389,226.57
2023-05-31,15:45:21,21.85,50.71,0.389,215.73
2023-05-31,16:00:21,22.01,49.5,0.39,211.36
2023-05-31,16:15:21,22.12,49.27,0.388,180.87
2023-05-31,16:30:21,21.88,47.15,0.39,134.88
2023-05-31,16:45:21,21.8,46.75,0.39,101.59
2023-05-31,17:00:21,21.73,47.45,0.391,146.58
2023-05-31,17:15:21,21.68,47.96,0.392,77.3867
2023-05-31,17:30:21,21.58,47.74,0.392,81.3792
2023-05-31,17:45:21,21.5,47.29,0.392,86.0244
2023-05-31,18:00:21,21.41,46.48,0.394,71.1245
2023-05-31,18:15:21,21.34,46.66,0.393,81.3674
2023-05-31,18:30:21,21.24,46.42,0.394,50.6209
2023-05-31,18:45:21,21.19,46.21,0.393,95.45
2023-05-31,19:00:21,21.13,46,0.394,47.0047
2023-05-31,19:15:21,21.09,45.97,0.393,50.6973
2023-05-31,19:30:21,20.97,45.98,0.392,40.1604
2023-05-31,19:45:21,21.03,46.87,0.392,33.0573
2023-05-31,20:45:21,20.85,48.99,0.391,8.0306
2023-05-31,21:45:21,20.94,50.22,0.389,0.0324
2023-05-31,22:45:21,20.73,50.63,0.388,0.005
2023-05-31,23:45:21,20.6,51.15,0.388,0.004
2023-06-01,0:45:21,20.43,51.42,0.387,0.0031
2023-06-01,1:45:21,20.28,51.47,0.385,0.0022
2023-06-01,2:45:21,20.16,51.58,0.386,0.0046
2023-06-01,3:45:21,20.06,51.68,0.383,0.0016
2023-06-01,4:45:21,19.97,51.91,0.383,0.0705
2023-06-01,5:45:21,19.9,52.01,0.382,6.127
2023-06-01,6:45:21,19.88,52.22,0.38,15.1154
2023-06-01,7:45:21,19.99,52.79,0.379,37.5967
2023-06-01,8:00:21,20.03,52.97,0.377,41.905
2023-06-01,8:15:21,20.13,52.84,0.379,48.9658
2023-06-01,8:30:21,20.25,53.77,0.378,64.9131
2023-06-01,8:45:21,20.43,52.57,0.377,60.9465
2023-06-01,9:00:21,20.56,52.03,0.376,65.3129
2023-06-01,9:15:21,20.7,52.42,0.376,80.5815
2023-06-01,9:45:21,20.89,53.83,0.374,89.717
2023-06-01,10:00:21,21.14,54.38,0.375,94.0447
2023-06-01,10:15:21,21.26,53.24,0.374,97.2081
2023-06-01,10:30:21,21.44,52.73,0.374,107.14
2023-06-01,10:45:21,21.57,52.03,0.373,118.07
2023-06-01,11:00:21,21.73,51.47,0.371,129.85
2023-06-01,11:15:21,21.79,51.46,0.372,157.72
2023-06-01,11:30:21,21.87,50.82,0.373,169.16
2023-06-01,11:45:21,22.01,50.84,0.372,161.28
2023-06-01,12:00:21,22.05,50.64,0.372,72.0888
2023-06-01,12:15:21,22.05,50.19,0.372,111.57
2023-06-01,12:30:21,22.15,50.25,0.372,102.12
2023-06-01,12:45:21,22.22,50.26,0.371,93.392
2023-06-01,13:00:21,22.29,50.12,0.37,126.14
2023-06-01,13:15:21,22.46,50.14,0.371,173.2
2023-06-01,13:30:21,22.56,49.96,0.37,203.32
2023-06-01,13:45:21,22.63,49.96,0.37,285.72
2023-06-01,14:00:21,22.66,50.22,0.37,404.87
2023-06-01,14:15:21,22.67,49.29,0.37,79.2565
2023-06-01,14:30:21,22.67,48.95,0.37,76.0813
2023-06-01,14:45:21,22.68,48.9,0.371,75.3757
2023-06-01,15:00:21,22.74,49.56,0.37,85.4188
2023-06-01,15:30:21,22.68,48.52,0.371,75.6168
2023-06-01,15:45:21,22.68,47.95,0.371,75.6756
2023-06-01,16:00:21,22.6,47.05,0.371,75.2875
2023-06-01,16:15:21,22.48,47.14,0.372,75.8931
2023-06-01,16:30:21,22.42,46.87,0.372,76.6164
2023-06-01,16:45:21,22.32,47.02,0.372,76.7928
2023-06-01,17:00:21,22.24,47.38,0.372,77.6101
2023-06-01,17:15:21,22.18,47.79,0.372,87.4297
2023-06-01,17:30:21,22.2,48.91,0.372,72.8297
2023-06-01,17:45:21,22.14,48.95,0.371,69.4075
2023-06-01,18:00:21,22.12,48.74,0.372,67.226
2023-06-01,18:15:21,22.1,47.17,0.37,65.0446
2023-06-01,18:30:21,22.03,47.79,0.37,61.7988
2023-06-01,18:45:21,21.97,47.48,0.37,57.377
2023-06-01,19:00:21,21.93,46.29,0.369,62.3809
2023-06-01,19:15:21,21.94,43.14,0.369,44.9467
2023-06-01,19:30:21,21.91,41.42,0.367,38.4434
2023-06-01,19:45:21,21.86,40.09,0.367,31.4639
2023-06-01,20:45:21,21.97,44.56,0.364,20.0549
2023-06-01,21:45:21,22.1,46.99,0.362,0.0644
2023-06-01,22:45:21,21.79,48.07,0.362,0.0025
2023-06-01,23:45:21,21.58,48.93,0.362,0.0031
2023-06-02,0:45:21,21.33,49.39,0.361,0.0019
2023-06-02,1:45:21,21.15,49.5,0.36,0.0056
2023-06-02,2:45:21,20.92,49.86,0.359,0.0056
2023-06-02,3:45:21,20.72,49.92,0.358,0.0007
2023-06-02,4:45:21,20.57,49.77,0.357,0.0851
2023-06-02,5:45:21,20.38,49.89,0.356,6.6914
2023-06-02,6:45:21,20.28,50.03,0.355,13.3697
2023-06-02,7:45:21,20.33,50.83,0.354,36.9945
2023-06-02,8:00:21,20.35,50.89,0.355,40.2227
2023-06-02,8:15:21,20.45,51.71,0.353,58.4818
2023-06-02,8:30:21,20.65,53.14,0.352,54.6528
2023-06-02,9:00:21,20.74,50.92,0.352,63.7115
2023-06-02,9:15:21,20.77,50.74,0.353,67.501
2023-06-02,9:30:21,20.83,50.64,0.352,70.0245
2023-06-02,9:45:21,20.9,50.62,0.353,81.6262
2023-06-02,10:00:21,20.99,51.77,0.353,84.6858
2023-06-02,10:15:21,21.18,51.19,0.351,92.0925
2023-06-02,10:30:21,21.25,50.32,0.351,86.4007
2023-06-02,10:45:21,21.41,49.95,0.351,103.64
2023-06-02,11:00:21,21.54,49.55,0.349,119.91
2023-06-02,11:15:21,21.69,49.14,0.349,143.95
2023-06-02,11:30:21,21.85,49.16,0.348,168.76
2023-06-02,11:45:21,21.98,48.87,0.348,154.59
2023-06-02,12:00:21,22.03,48.2,0.348,128.56
2023-06-02,12:15:21,22.17,47.65,0.348,103.41
2023-06-02,12:30:21,22.2,47.27,0.347,81.4203
2023-06-02,12:45:21,22.33,47.12,0.346,74.9465
2023-06-02,13:00:21,22.45,47.53,0.346,116.41
2023-06-02,13:15:21,22.63,47.3,0.345,165.93
2023-06-02,13:30:21,22.75,46.97,0.345,198.83
2023-06-02,13:45:21,22.84,46.49,0.347,300.59
2023-06-02,14:00:21,22.98,46.17,0.345,434.47
2023-06-02,14:15:21,23.15,45.75,0.345,69.3428
2023-06-02,14:30:21,23.07,46.48,0.345,66.591
2023-06-02,14:45:21,23.04,46.38,0.346,56.3774
2023-06-02,15:00:21,22.97,46.48,0.348,56.5832
2023-06-02,15:15:21,22.93,47.19,0.348,58.8293
2023-06-02,15:30:21,22.89,47.11,0.347,57.0595
2023-06-02,15:45:21,22.84,47.62,0.348,57.7416
2023-06-02,16:00:21,22.83,48.21,0.349,57.33
2023-06-02,16:15:21,22.71,48.47,0.35,59.4056
2023-06-02,16:30:21,22.67,48.49,0.349,65.756
2023-06-02,16:45:21,22.67,48.73,0.35,89.2701
