,eventDate,qcFlagCode,value,timeSeriesId
174,2022-01-23T19:30:00Z,2,4.491,5cebf1de3d0f4a073c4bb95f
175,2022-01-23T19:45:00Z,2,4.372,5cebf1de3d0f4a073c4bb95f
176,2022-01-23T20:00:00Z,2,4.245,5cebf1de3d0f4a073c4bb95f
177,2022-01-23T20:15:00Z,2,4.113,5cebf1de3d0f4a073c4bb95f
178,2022-01-23T20:30:00Z,2,3.976,5cebf1de3d0f4a073c4bb95f
179,2022-01-23T20:45:00Z,2,3.837,5cebf1de3d0f4a073c4bb95f
180,2022-01-23T21:00:00Z,2,3.697,5cebf1de3d0f4a073c4bb95f
181,2022-01-23T21:15:00Z,2,3.559,5cebf1de3d0f4a073c4bb95f
182,2022-01-23T21:30:00Z,2,3.424,5cebf1de3d0f4a073c4bb95f
183,2022-01-23T21:45:00Z,2,3.295,5cebf1de3d0f4a073c4bb95f
184,2022-01-23T22:00:00Z,2,3.172,5cebf1de3d0f4a073c4bb95f
185,2022-01-23T22:15:00Z,2,3.059,5cebf1de3d0f4a073c4bb95f
186,2022-01-23T22:30:00Z,2,2.956,5cebf1de3d0f4a073c4bb95f
187,2022-01-23T22:45:00Z,2,2.866,5cebf1de3d0f4a073c4bb95f
188,2022-01-23T23:00:00Z,2,2.789,5cebf1de3d0f4a073c4bb95f
189,2022-01-23T23:15:00Z,2,2.727,5cebf1de3d0f4a073c4bb95f
190,2022-01-23T23:30:00Z,2,2.679,5cebf1de3d0f4a073c4bb95f
191,2022-01-23T23:45:00Z,2,2.646,5cebf1de3d0f4a073c4bb95f
192,2022-01-24T00:00:00Z,2,2.628,5cebf1de3d0f4a073c4bb95f
193,2022-01-24T00:15:00Z,2,2.624,5cebf1de3d0f4a073c4bb95f
194,2022-01-24T00:30:00Z,2,2.635,5cebf1de3d0f4a073c4bb95f
195,2022-01-24T00:45:00Z,2,2.659,5cebf1de3d0f4a073c4bb95f
196,2022-01-24T01:00:00Z,2,2.695,5cebf1de3d0f4a073c4bb95f
197,2022-01-24T01:15:00Z,2,2.741,5cebf1de3d0f4a073c4bb95f
198,2022-01-24T01:30:00Z,2,2.797,5cebf1de3d0f4a073c4bb95f
199,2022-01-24T01:45:00Z,2,2.861,5cebf1de3d0f4a073c4bb95f
200,2022-01-24T02:00:00Z,2,2.932,5cebf1de3d0f4a073c4bb95f
